811.703995000,
961.309728000,
865.266882000,
896.985926000,
878.765706000,
779.377345000,
884.525069000,
816.504110000,
914.799113000,
900.711914000,
834.739882000,
934.422606000,
836.055542000,
819.903672000,
918.609580000,
823.288642000,
806.249235000,
873.444959000,
752.697292000,
909.088164000,
892.635244000,
959.877911000,
877.976758000,
996.217074000,
828.782729000,
863.638428000,
795.287907000,
914.357456000,
846.911367000,
781.829049000,
899.353504000,
831.323841000,
931.820248000,
918.123315000,
817.452191000,
918.457870000,
821.446783000,
753.059430000,
902.740522000,
804.914825000,
902.342320000,
940.578508000,
975.553596000,
1025.423357000,
1125.628441000,
994.197585000,
912.035892000,
961.490013000,
843.221155000,
959.315936000,
929.336800000,
830.330961000,
979.048132000,
896.440335000,
934.169363000,
882.473327000,
868.927911000,
984.042740000,
887.185059000,
837.430592000,
904.767785000,
886.828392000,
788.169300000,
955.763257000,
891.280674000,
808.949608000,
959.484285000,
859.020198000,
844.184435000,
859.782106000,
844.710411000,
914.474670000,
897.552508000,
781.470623000,
895.846040000,
833.131428000,
982.458381000,
883.120484000,
817.568670000,
848.148116000,
836.140628000,
953.857623000,
968.062707000,
1085.130241000,
890.171955000,
789.101829000,
989.214113000,
971.744505000,
975.398526000,
875.869208000,
794.361713000,
892.595436000,
812.787434000,
1012.534540000,
879.844921000,
928.538957000,
911.753497000,
831.781114000,
898.409231000,
883.796729000,
998.539660000,
1051.098018000,
1018.609194000,
987.101635000,
871.075941000,
887.147588000,
871.136804000,
769.512287000,
1023.029540000,
856.665900000,
807.471711000,
857.156996000,
809.670940000,
940.720585000,
842.322097000,
828.329777000,
928.501421000,
827.613533000,
926.916615000,
863.857560000,
795.504254000,
947.538716000,
882.309489000,
818.508431000,
883.002949000,
850.110644000,
785.712604000,
935.853399000,
868.559213000,
803.223235000,
921.979701000,
853.951255000,
789.102854000,
857.629820000,
840.654636000,
908.085621000,
840.696331000,
776.654157000,
993.551740000,
776.077909000,
762.701772000,
880.124404000,
812.138037000,
912.909095000,
847.155747000,
798.068470000,
866.002934000,
817.392864000,
1015.912918000,
902.066133000,
834.947655000,
870.614828000,
802.167604000,
787.232163000,
888.257106000,
871.103268000,
807.962423000,
905.566364000,
841.982487000,
824.407376000,
892.257297000,
823.775482000,
759.682556000,
860.065589000,
847.012134000,
911.196866000,
845.417568000,
782.169428000,
896.423215000,
831.515070000,
932.429454000,
832.783882000,
901.293377000,
886.248146000,
818.370033000,
1016.750216000,
903.465727000,
805.496670000,
906.173491000,
840.736330000,
822.400656000,
922.031189000,
856.752234000,
790.999239000,
859.886200000,
845.637692000,
808.701227000,
813.188547000,
877.277697000,
811.374849000,
931.352736000,
831.549438000,
797.517054000,
898.240561000,
879.860409000,
816.217971000,
885.319233000,
816.116277000,
885.590204000,
871.667323000,
836.744458000,
902.554509000,
838.832009000,
770.103925000,
