1236.184896000,
990.482560000,
790.414400000,
773.140256000,
472.709536000,
940.669696000,
1358.443424000,
1508.711008000,
1272.742976000,
740.149888000,
726.555680000,
794.287104000,
844.211744000,
808.395520000,
675.716960000,
1143.812416000,
1112.400896000,
1044.563168000,
744.999040000,
876.421952000,
780.362880000,
1144.361920000,
1195.128352000,
895.558816000,
930.966400000,
798.748416000,
912.446656000,
1180.432128000,
1016.338624000,
1180.409696000,
1030.741376000,
1048.827520000,
1148.732000000,
1117.292384000,
602.054272000,
566.501312000,
753.677888000,
634.819552000,
952.611520000,
770.852992000,
834.744224000,
970.496832000,
820.495680000,
1038.774336000,
1152.120352000,
920.376704000,
837.880832000,
668.702304000,
889.126112000,
1124.438048000,
1387.852672000,
1124.906528000,
1138.161280000,
906.202016000,
824.621184000,
706.019936000,
1074.844960000,
1125.012384000,
1093.213024000,
1424.727200000,
1328.095904000,
960.701696000,
1178.469792000,
1142.410656000,
1196.539136000,
903.377280000,
1209.631136000,
1178.662400000,
1078.283232000,
814.491744000,
663.816352000,
732.106272000,
781.365888000,
1034.626752000,
1046.309184000,
1145.997856000,
851.338912000,
900.081024000,
1113.753088000,
1314.527360000,
1350.579200000,
1050.743808000,
686.360288000,
500.724256000,
700.660224000,
869.429120000,
986.494304000,
418.031712000,
586.618688000,
1055.378400000,
1155.208832000,
1154.409120000,
1122.779968000,
1054.147072000,
1004.251424000,
772.730240000,
889.596064000,
858.523904000,
1190.647264000,
1159.315072000,
991.078944000,
871.918784000,
908.820064000,
788.666624000,
1309.039136000,
909.887808000,
926.289600000,
894.249440000,
726.616864000,
545.019584000,
912.243200000,
1326.253888000,
1094.636288000,
831.117472000,
744.670368000,
512.684192000,
580.442624000,
947.722176000,
1298.243648000,
1180.539648000,
1148.557632000,
947.831136000,
780.678112000,
784.372896000,
848.472544000,
799.242624000,
784.069824000,
1034.188928000,
916.985504000,
766.041952000,
470.176000000,
734.148736000,
1070.708224000,
934.622656000,
970.726112000,
770.652032000,
702.238848000,
870.809408000,
1252.789824000,
1439.185696000,
1072.029248000,
1056.948320000,
557.137376000,
674.177120000,
424.558016000,
643.211168000,
956.768736000,
757.309280000,
724.189920000,
492.130592000,
759.953696000,
975.120640000,
1210.510048000,
1160.485024000,
1328.878208000,
992.926816000,
927.602208000,
892.749120000,
860.320704000,
578.869152000,
897.344352000,
947.176224000,
814.139904000,
896.539616000,
764.388544000,
