286.050208000,
271.306688000,
302.761216000,
285.243296000,
301.402080000,
253.568768000,
271.631104000,
271.285696000,
203.519104000,
189.495616000,
221.999904000,
239.462816000,
253.348512000,
271.428352000,
304.073760000,
321.449696000,
271.597728000,
289.160064000,
239.512960000,
253.628800000,
239.336160000,
271.317824000,
257.826624000,
239.445504000,
221.421632000,
239.427520000,
257.568032000,
289.416864000,
221.722784000,
290.035552000,
272.240128000,
257.929024000,
207.637600000,
221.457760000,
257.785536000,
275.392800000,
289.284352000,
307.659264000,
257.441984000,
325.922528000,
257.899840000,
239.647808000,
239.568512000,
257.728864000,
239.342816000,
308.386048000,
325.706464000,
307.540576000,
289.682400000,
243.684416000,
308.247200000,
244.388256000,
275.441344000,
307.008544000,
243.718624000,
225.316416000,
276.239712000,
293.306816000,
275.457888000,
275.895648000,
243.885696000,
310.113824000,
325.585312000,
311.610528000,
325.420384000,
293.165568000,
361.272448000,
261.796448000,
325.123168000,
311.558272000,
342.753056000,
343.599072000,
425.297216000,
293.344160000,
311.354336000,
280.324640000,
211.216224000,
229.138720000,
293.489888000,
361.261184000,
343.390720000,
293.549120000,
243.969440000,
279.486880000,
260.942848000,
379.687776000,
347.626016000,
346.987840000,
311.250304000,
328.963008000,
328.855968000,
330.441120000,
263.512864000,
329.881056000,
361.622400000,
279.206880000,
264.870688000,
297.213248000,
279.112192000,
296.407072000,
265.295456000,
329.286912000,
348.088512000,
329.197536000,
329.451840000,
280.233152000,
296.856512000,
334.456928000,
366.267008000,
433.293344000,
347.474784000,
297.326752000,
283.480512000,
347.470112000,
315.616672000,
298.057824000,
251.511200000,
315.359328000,
351.412000000,
333.636160000,
283.708416000,
265.867712000,
284.030432000,
252.291488000,
265.683616000,
334.125472000,
251.580768000,
315.532352000,
383.536896000,
370.260416000,
283.609632000,
319.392992000,
351.627968000,
382.914336000,
302.105856000,
371.433888000,
351.650016000,
351.421472000,
384.331680000,
387.857696000,
369.816448000,
369.984800000,
369.679808000,
368.845632000,
371.009440000,
387.473504000,
369.536480000,
437.467136000,
419.493760000,
419.456576000,
419.555744000,
387.497600000,
387.034464000,
337.416544000,
335.827744000,
369.368192000,
373.900288000,
373.241856000,
373.119200000,
373.077600000,
323.091072000,
355.079104000,
305.196800000,
325.616832000,
356.217888000,
391.610112000,
405.369120000,
442.159584000,
355.454912000,
323.407040000,
391.235232000,
424.465408000,
373.759904000,
373.177696000,
410.151328000,
359.965408000,
359.980096000,
308.983040000,
341.434656000,
392.676320000,
340.721216000,
373.621248000,
373.638400000,
377.509568000,
377.547232000,
326.244736000,
277.260192000,
276.840384000,
309.559488000,
377.587968000,
359.983968000,
342.220768000,
342.345216000,
295.588192000,
245.353504000,
278.135072000,
295.110368000,
359.449888000,
343.995072000,
345.109728000,
327.046464000,
359.452352000,
309.209408000,
295.328672000,
245.287008000,
277.187776000,
313.841632000,
327.466048000,
277.538208000,
314.210144000,
278.685056000,
313.874592000,
345.644160000,
327.016640000,
313.191680000,
295.212768000,
295.498368000,
281.466208000,
263.431072000,
296.077824000,
280.988160000,
263.353216000,
265.163872000,
245.046560000,
281.698528000,
296.604640000,
245.151424000,
313.451072000,
281.689632000,
313.447008000,
349.109312000,
281.540288000,
281.340384000,
313.241440000,
299.674208000,
282.282400000,
264.170368000,
299.968768000,
248.863040000,
282.181728000,
267.365888000,
299.271008000,
315.627552000,
298.578144000,
331.428224000,
317.943648000,
299.176800000,
299.049536000,
368.375616000,
367.928512000,
300.331488000,
385.662144000,
385.476352000,
335.442048000,
299.562720000,
317.480032000,
317.201376000,
384.070560000,
299.231968000,
300.077792000,
335.492576000,
317.402592000,
317.987744000,
385.557248000,
453.531392000,
453.525728000,
417.568640000,
503.244224000,
468.442560000,
573.220800000,
671.816320000,
635.323008000,
621.539616000,
585.587104000,
535.190176000,
552.608768000,
620.793760000,
539.767040000,
571.364608000,
522.178208000,
570.333216000,
589.601760000,
539.147168000,
557.155648000,
521.253568000,
457.369408000,
307.896384000,
374.296000000,
374.852320000,
324.558048000,
357.195488000,
339.060288000,
338.315680000,
324.246944000,
325.172416000,
307.321280000,
257.063232000,
293.383968000,
325.497344000,
225.819584000,
257.265472000,
293.200128000,
275.570784000,
257.526528000,
275.156064000,
343.054752000,
324.941728000,
325.385984000,
261.793664000,
293.212128000,
275.663776000,
275.489888000,
260.780704000,
293.569152000,
361.860736000,
375.439968000,
325.261760000,
312.244480000,
312.530432000,
293.237312000,
294.235040000,
280.360160000,
310.879776000,
243.634400000,
279.350048000,
261.537280000,
293.893024000,
279.760096000,
229.591808000,
261.536352000,
331.442720000,
280.153824000,
262.073952000,
261.585408000,
247.295904000,
260.677280000,
279.549472000,
311.690528000,
347.580288000,
379.722784000,
311.965184000,
365.443808000,
347.413568000,
347.438656000,
329.347808000,
330.338112000,
330.655040000,
315.179008000,
378.682784000,
416.048320000,
365.124896000,
347.367392000,
347.151840000,
333.445344000,
333.259616000,
283.400960000,
316.287136000,
315.823680000,
298.081408000,
247.264192000,
284.055552000,
265.913216000,
250.960416000,
233.499168000,
265.587872000,
301.756704000,
283.398528000,
265.440288000,
252.122080000,
283.562112000,
350.774112000,
284.547808000,
315.333600000,
352.241696000,
301.097056000,
282.737408000,
269.267904000,
251.209728000,
284.552416000,
234.095968000,
251.559456000,
232.884160000,
269.097696000,
251.499808000,
287.019168000,
219.961216000,
287.495264000,
237.436640000,
251.411328000,
318.995360000,
301.542144000,
269.344416000,
287.274048000,
301.314400000,
319.444256000,
301.726592000,
337.590432000,
287.196448000,
305.194976000,
288.308352000,
319.325984000,
305.153600000,
287.676000000,
269.537312000,
306.396704000,
287.344768000,
269.772352000,
305.895840000,
255.604032000,
237.342496000,
305.898784000,
256.068992000,
273.631776000,
337.957760000,
355.681376000,
305.473984000,
323.531648000,
324.567136000,
305.307648000,
255.449280000,
237.406912000,
273.648288000,
255.322656000,
241.446144000,
273.713184000,
255.153856000,
324.037984000,
292.576256000,
323.905024000,
305.470816000,
255.470048000,
241.192352000,
305.703296000,
292.040160000,
323.700128000,
273.201856000,
309.169472000,
341.500352000,
359.495616000,
322.262784000,
391.753888000,
409.495520000,
373.051360000,
323.529696000,
359.670720000,
359.430304000,
341.328768000,
341.446944000,
291.383168000,
377.457248000,
377.439616000,
441.379808000,
427.332608000,
428.092000000,
395.522816000,
346.067296000,
327.899200000,
327.091232000,
309.290016000,
259.707808000,
245.313408000,
227.479360000,
295.337440000,
309.313632000,
309.402528000,
245.631488000,
314.149824000,
295.727776000,
276.581376000,
227.260608000,
264.470080000,
245.529152000,
313.501248000,
263.440352000,
327.096224000,
345.103904000,
295.424512000,
281.343136000,
263.307552000,
294.695392000,
281.508512000,
231.466464000,
213.912800000,
282.260832000,
295.960960000,
281.546208000,
264.010976000,
295.306112000,
331.111200000,
281.216416000,
263.416160000,
249.619520000,
181.416256000,
213.905856000,
199.295840000,
213.883456000,
249.420480000,
263.644512000,
249.592576000,
231.515680000,
250.341120000,
313.410848000,
248.433088000,
282.105984000,
267.581664000,
249.530752000,
231.451616000,
267.354048000,
248.500352000,
267.552576000,
217.002528000,
231.018336000,
298.654272000,
316.748320000,
299.010688000,
281.134496000,
235.421696000,
217.906144000,
235.573216000,
300.079584000,
285.014752000,
267.553344000,
