245.202979000,
258.174541000,
294.010743000,
311.523951000,
312.780585000,
213.369159000,
275.748985000,
244.402715000,
195.103619000,
162.447851000,
226.677557000,
244.640776000,
226.963060000,
244.705897000,
312.691877000,
181.407256000,
195.631003000,
181.077113000,
245.090663000,
313.853889000,
282.037897000,
147.603785000,
213.371663000,
232.202878000,
243.867436000,
229.942371000,
212.326408000,
230.456118000,
