120.436761000,
142.910776000,
117.181662000,
142.664827000,
117.498875000,
142.772442000,
117.578522000,
142.693019000,
117.593658000,
142.807705000,
168.019672000,
142.899736000,
118.009749000,
142.666107000,
117.583098000,
142.716154000,
119.048489000,
142.530621000,
117.593401000,
142.391486000,
117.449851000,
142.324479000,
117.283453000,
142.334430000,
116.683493000,
141.665478000,
117.581594000,
142.142624000,
117.514426000,
142.119617000,
116.811395000,
141.929059000,
117.428124000,
142.104033000,
116.987617000,
141.917795000,
166.802054000,
142.180896000,
117.172478000,
141.871460000,
167.262049000,
142.156897000,
117.048128000,
141.883076000,
116.976545000,
141.793028000,
116.619333000,
141.203916000,
117.025504000,
141.839908000,
116.832290000,
140.980494000,
116.839074000,
141.707941000,
116.495366000,
141.639974000,
116.552454000,
141.590919000,
116.528198000,
141.232972000,
116.539845000,
141.290155000,
116.810947000,
141.369129000,
116.345256000,
141.299979000,
116.368872000,
140.757073000,
116.301897000,
141.352298000,
165.877618000,
141.561576000,
117.170143000,
141.021486000,
116.090155000,
143.248597000,
118.176275000,
141.467272000,
116.232329000,
140.936622000,
115.814126000,
141.117964000,
116.292201000,
140.642578000,
115.942476000,
140.888847000,
116.204682000,
140.712881000,
116.166538000,
140.881327000,
115.681232000,
140.794480000,
115.707407000,
140.659825000,
165.565365000,
141.198060000,
166.947493000,
190.542743000,
166.124303000,
141.216427000,
116.124811000,
140.285398000,
115.635088000,
139.871291000,
115.217269000,
139.972026000,
115.294676000,
139.944026000,
115.424051000,
140.000442000,
165.252152000,
140.287478000,
115.674128000,
139.559390000,
115.357108000,
139.655965000,
115.096471000,
139.121827000,
115.176118000,
139.307233000,
114.678651000,
139.429024000,
114.717562000,
139.571038000,
115.023032000,
139.580286000,
114.395263000,
139.564990000,
114.440542000,
139.503743000,
114.329887000,
139.395392000,
114.375486000,
139.324289000,
114.246880000,
139.244898000,
114.507070000,
139.323329000,
114.452542000,
138.949126000,
114.098754000,
138.721160000,
113.610664000,
138.791527000,
113.713350000,
138.775463000,
113.755270000,
143.425746000,
118.392113000,
138.417355000,
113.304299000,
138.275469000,
113.266604000,
138.334893000,
113.847460000,
138.061583000,
113.717350000,
137.963601000,
113.392810000,
137.769619000,
113.472713000,
138.385515000,
113.549800000,
137.824850000,
113.208332000,
137.700339000,
162.898131000,
137.904241000,
113.222572000,
137.770323000,
113.279244000,
137.341976000,
162.645046000,
187.183293000,
162.740788000,
137.576757000,
162.469080000,
137.290424000,
112.570547000,
136.943965000,
162.172220000,
137.068347000,
112.475733000,
136.862269000,
112.334582000,
136.689824000,
112.173208000,
136.607776000,
109.054267000,
136.658399000,
111.736445000,
136.872413000,
112.199896000,
136.472770000,
111.790844000,
136.568352000,
161.604962000,
136.686303000,
112.406005000,
186.429126000,
161.609666000,
136.466338000,
111.918523000,
135.682059000,
111.062341000,
135.640747000,
110.915206000,
135.744682000,
111.155972000,
135.747242000,
111.243842000,
135.437198000,
110.295214000,
135.517229000,
110.441900000,
135.458317000,
110.420172000,
135.446894000,
110.267853000,
135.449614000,
110.594314000,
135.002067000,
110.453452000,
134.799253000,
160.027604000,
134.898483000,
110.350828000,
134.612183000,
110.300973000,
134.717686000,
109.887122000,
134.215963000,
108.880957000,
134.266491000,
109.560566000,
133.669666000,
109.702900000,
134.041853000,
109.412887000,
134.098525000,
109.288057000,
133.903711000,
109.343192000,
133.800672000,
109.327000000,
133.459460000,
108.448610000,
133.551524000,
108.627649000,
133.679489000,
108.652064000,
133.682082000,
108.541921000,
133.078793000,
108.573057000,
133.107368000,
108.655168000,
133.334405000,
108.260805000,
132.970633000,
108.461666000,
132.336433000,
107.987368000,
132.782060000,
107.836841000,
132.604238000,
107.669675000,
132.228498000,
107.568620000,
132.177139000,
107.778219000,
132.091892000,
107.295599000,
131.824919000,
107.350863000,
131.658521000,
107.150737000,
131.728600000,
107.839081000,
132.023413000,
156.943032000,
181.940089000,
157.033974000,
131.984629000,
107.516237000,
131.441371000,
