441.061478000,
416.460628000,
391.519626000,
366.792379000,
440.628819000,
416.074944000,
490.541737000,
465.858296000,
440.779505000,
416.339419000,
540.416736000,
515.963659000,
490.686182000,
465.493281000,
440.714227000,
416.075265000,
539.561908000,
515.411575000,
490.259025000,
465.614911000,
440.416858000,
864.821197000,
839.659111000,
815.226833000,
790.154249000,
765.007619000,
739.781054000,
715.031407000,
689.311062000,
664.880447000,
639.868342000,
615.037801000,
589.840164000,
614.025120000,
589.022582000,
564.160266000,
539.100738000,
514.511856000,
489.320522000,
464.599386000,
439.315319000,
514.617935000,
489.660036000,
464.674298000,
439.607538000,
415.086494000,
437.356710000,
412.833106000,
386.790656000,
363.247029000,
437.420006000,
413.190795000,
387.969318000,
510.804650000,
487.729780000,
463.068962000,
438.081527000,
413.491717000,
388.144546000,
462.777353000,
438.117783000,
413.537443000,
388.470043000,
462.206998000,
437.131181000,
412.681303000,
536.656160000,
512.171114000,
487.140545000,
462.501807000,
437.331752000,
412.735829000,
436.167075000,
411.516912000,
386.290380000,
461.415498000,
436.566332000,
412.167428000,
485.724614000,
461.155378000,
435.836846000,
411.129950000,
535.739580000,
511.134921000,
485.724904000,
461.430766000,
436.244168000,
411.420539000,
534.970736000,
510.723445000,
485.437969000,
460.882908000,
435.544858000,
510.235584000,
485.285141000,
460.852765000,
434.946632000,
410.712779000,
386.009178000,
509.463633000,
485.003995000,
459.929843000,
435.169986000,
410.072698000,
385.277930000,
409.145871000,
384.629817000,
359.605711000,
484.518630000,
459.634297000,
435.008358000,
410.111128000,
533.965738000,
508.964223000,
484.397899000,
459.168549000,
434.416085000,
409.349612000,
384.605020000,
456.750366000,
434.121022000,
409.101235000,
384.451297000,
507.915580000,
482.810644000,
458.183329000,
433.750761000,
408.512421000,
433.023099000,
407.746903000,
383.306334000,
457.776524000,
433.284534000,
408.281355000,
532.728302000,
507.575143000,
482.856341000,
457.649711000,
532.426261000,
507.610438000,
483.038673000,
457.983431000,
433.363379000,
408.279274000,
383.613848000,
506.815928000,
482.285058000,
457.004253000,
432.027857000,
407.107365000,
382.545648000,
456.460202000,
432.042289000,
406.865643000,
781.926743000,
756.693906000,
732.220762000,
707.021492000,
682.323682000,
657.304728000,
731.646633000,
706.997687000,
682.561598000,
657.517653000,
632.834402000,
608.097745000,
583.462654000,
558.853291000,
533.209134000,
509.262186000,
484.686550000,
459.508270000,
434.350790000,
409.121184000,
480.293529000,
455.276974000,
430.547387000,
405.474802000,
530.210642000,
504.834606000,
480.406678000,
454.917941000,
430.514557000,
405.506673000,
479.788324000,
454.920181000,
430.367552000,
504.438551000,
479.923777000,
455.018772000,
430.044647000,
405.158360000,
429.375638000,
404.417162000,
379.977522000,
454.047563000,
429.429687000,
404.380300000,
529.031250000,
503.989734000,
479.237589000,
453.836531000,
429.280253000,
603.765119000,
579.589088000,
555.012235000,
530.267354000,
505.279854000,
480.849493000,
553.188054000,
528.875066000,
503.737841000,
479.493780000,
454.304141000,
429.800661000,
404.755626000,
380.199956000,
452.633938000,
427.851777000,
602.618875000,
577.930216000,
552.833086000,
528.024078000,
502.892869000,
478.184530000,
552.129710000,
527.793907000,
502.519405000,
477.823674000,
452.865836000,
428.218521000,
403.010066000,
427.079410000,
401.873771000,
377.145528000,
451.423567000,
427.198193000,
402.232261000,
476.697592000,
451.611981000,
427.350640000,
402.394403000,
526.615284000,
501.641576000,
476.897110000,
451.673807000,
427.130840000,
401.631096000,
476.200071000,
451.162236000,
426.693731000,
550.745240000,
526.161698000,
501.013497000,
476.503489000,
451.429174000,
426.763586000,
500.263913000,
475.865391000,
450.861315000,
426.089393000,
401.093572000,
425.286179000,
399.157104000,
375.622210000,
350.248062000,
525.069243000,
498.660973000,
474.981891000,
450.200530000,
474.490478000,
449.815386000,
424.821806000,
400.337621000,
375.397799000,
449.296072000,
424.683827000,
399.604520000,
574.207406000,
549.248256000,
524.749480000,
499.595711000,
474.914667000,
449.679875000,
424.865075000,
399.737865000,
474.014081000,
448.901271000,
424.613530000,
399.523440000,
375.027927000,
448.320037000,
423.716367000,
399.458993000,
573.342310000,
